,lepton_pt_l,MET_l,MT_l,Mll_l,DR_l
205,29631.359521471753,73170.38924275058,194757.12280611054,29297.6367492251,2.9564000382418048
206,73116.45926552167,113153.21569969208,235186.00926548295,51196.14279463585,2.5777247449669876
207,127246.4214598971,159613.2463336268,411185.39114940056,62072.28320141767,1.7404183618156586
208,49418.66539262652,117873.36432011356,173456.05277209237,12235.446777703659,0.9187033053210871
209,66033.26763004881,88983.55647678167,439436.8078091996,58807.621772330036,2.620199685177891
210,37460.11664303771,118512.68136355806,181774.87832789487,29071.28780609919,2.6329902832957046
211,45671.66957641914,60111.58153657261,198837.59985562105,29071.28780609919,2.6329902832957046
212,38196.87543522929,84009.90258531155,132095.49938021295,9625.249554294956,0.7799429816278711
213,90930.92551884108,87303.50129707307,225321.59210239476,64482.98159255052,2.632818490235399
214,18047.16416227902,204081.73927606954,274960.97725221893,35776.46657848451,2.2541060757222215
215,41488.51280162006,157513.5341137199,228611.4928610177,39990.58277372714,2.693566261775849
216,13258.019129786126,191578.0974634133,226165.9201159292,20655.206591380167,2.3365742665737383
217,94386.36484170504,270975.6816635866,407621.13423304283,4336.1818683452275,0.2205085601509238
218,89774.07482105002,132015.84120493435,414860.8027204276,36540.48653230771,0.7518428805832235
219,59653.97828110801,112227.89740538424,192601.94059784245,5951.855185856595,1.1216493032608166
220,9115.340955382755,141623.3739811659,245093.894155303,35588.5389159189,2.962759606164148
221,21403.98454994432,50718.407357245786,108858.9101679892,33641.01984597788,2.1241990259308223
222,65886.40566693341,333133.9481280067,497330.8342772275,16393.481358617046,1.0104365381175422
223,34226.31886130414,228524.09288997963,290293.8180113927,21452.73151672047,0.9918561453838644
224,61757.78959129496,140854.9070474301,267836.1893231955,39590.58456497694,1.061909076586706
225,46693.45018973486,369425.76991869044,492108.8475465458,85444.87291392859,3.337643845396417
226,31694.28084196175,121639.48590409504,162327.84326797185,23381.24373453507,2.1438669144806997
227,52770.79832081989,154667.92365458206,397831.23143631744,40588.80562186086,1.4717258477351733
228,29500.711768196365,280539.87224635796,336272.8653151054,14908.318880428493,0.8211376746701483
229,18130.70283113613,148464.86946474222,205584.5038737001,39196.06215361199,3.2837708523536375
230,61323.64308537305,83627.04507835148,313077.18393364816,39196.06215361199,3.2837708523536375
231,61338.71228395678,139872.0295324767,225638.14966565536,30234.487744420414,0.841552983692462
232,58707.47483528626,215086.50310620345,361539.5632375766,43216.42480786282,2.733867818473479
233,70577.77940769632,54748.31053420198,193505.91303784424,31639.957282320236,1.218427286190536
234,48531.89273398296,147847.0263588372,366058.4721890691,31639.957282320236,1.218427286190536
235,83577.96046168423,199416.18703537533,324234.8759630114,30843.755319362812,1.0117542772459016
236,31429.48009839814,242086.70250825534,490630.40366634435,30843.755319362812,1.0117542772459016
237,142088.5694588991,322809.48910331767,658315.8143669791,181145.71472298953,3.630065865036666
238,34338.264954409184,169120.99440815047,384892.04843090667,66641.60893480078,2.2397783778681077
239,8093.140758711007,184608.5640808257,348111.0652516919,27001.773555602616,2.3275292387368625
240,60331.811269285696,53176.62489485461,150199.93550124217,34751.264904326956,2.440657982715976
241,73293.98146758482,123016.37651040664,336542.5138145655,34751.264904326956,2.440657982715976
242,26308.518145192356,292281.10684635624,402153.36518984253,38540.262451828385,1.5103649669027317
243,54149.520722022746,35902.58104943486,117850.24926338258,42608.46363942853,1.6260109661065572
244,65414.34953933116,94393.86265520968,192890.29522016717,12797.94490153551,0.5848180488130401
245,53111.77872477655,24776.795360218268,114133.55839479361,30114.731261790355,1.061066408147312
246,22460.953116240453,213853.6205576813,352169.20009698643,29893.007449009805,1.342265163202137
247,53154.21469618764,190681.64683538725,435485.52823106386,181714.5631360994,3.0421316935378484
248,27642.08674501123,231854.48770659804,457633.38659150054,181714.5631360994,3.0421316935378484
249,40649.57877942378,103899.79403911786,184053.6854699285,48757.90566427678,2.349270793462756
250,65331.16234174051,140181.10955891054,258916.38274921937,70617.72981897435,1.6751723586364922
251,57049.57132619876,225085.65668713232,422480.2441428445,42253.31059396007,1.4824664875968625
252,27358.5263537406,76896.99229735635,127647.05636191936,35051.637343525304,2.1621131877956747
253,26993.97061937997,202871.83993814376,335560.00198703527,69384.42037920818,3.1263120177890005
254,128416.80589196869,48119.3849676089,233869.5205849882,127389.67561104226,2.3215937969775737
255,52861.05040879294,231837.54225641873,391968.5711940038,27310.04735437099,1.1341499895510063
256,78131.28635332167,156046.82284109425,257036.9328311102,37692.20448903497,0.9245867930059748
257,120581.4874878352,97636.43341508614,240929.10374094095,31364.194615012682,3.044357513027359
258,55602.87273817807,199650.96133914706,299907.52152659046,60674.90831972178,2.70266905056039
259,41702.21304338316,95537.84302125228,262078.38117136006,110609.38336918234,2.725493000537005
260,60694.18454797312,60316.231210720616,249986.22905985828,15065.97929403284,0.6358400883360134
261,50471.89985344718,88983.02911841222,182070.16536482514,15270.660918498963,0.8190667051984146
262,15218.387096974355,57172.17983824712,171416.58787713858,31055.988708009656,2.211748878520236
263,42484.88973910703,69375.74028902674,149211.72021682392,54132.85085684392,1.956771301268498
264,79233.49158277034,373026.5025276768,521706.6597838766,61750.74167847081,1.7945000342176256
265,85242.33174378073,73217.04178619076,323867.6860686874,34332.23230803058,0.6234158481353067
266,24819.788421491805,57091.44332330401,116400.71472286174,25119.990749449888,2.622782329765946
267,120273.62814100379,253682.93080951684,574788.4735034277,27645.632869707697,0.8784670710870931
268,54814.26753284684,274034.1083151163,363736.72902682674,27415.070851977613,1.1523600560045062
269,75078.98231003899,111196.22704235978,374648.18252804945,245246.83477080407,3.557003350506089
270,76456.74726561097,54213.26851280002,182387.11495548362,39512.51899881381,1.1251545560500213
271,26111.893432201345,63207.65930135581,388020.3466544595,39512.51899881381,1.1251545560500213
272,55580.76069117531,225928.26351340464,340134.375254569,29109.633299212528,3.279522962964975
273,52247.43364532395,253411.4859041217,398323.70165818767,22915.474500675275,0.7694490973173526
274,38692.49036434081,206012.1703382388,314594.2850939039,35636.38008166879,1.7842527972033182
275,49896.91961192436,30963.157746672186,116466.42739612279,50766.39509925186,1.730796141803955
276,124025.24175900154,28423.758969830193,516186.59024729684,83927.47314127021,2.0882347647695156
277,56896.05237999251,376785.820948519,472100.9846987345,83927.47314127021,2.0882347647695156
278,36788.83734966932,324216.7062319599,390009.49055179703,20514.551652348808,1.323139878543358
279,95492.1639053929,100692.39508493255,216958.6700865268,28886.655193980052,1.226328623632195
280,11994.171020821985,321205.06281796884,459601.5176321098,37092.93029128039,1.9253377560691587
281,63135.7924341384,232473.16171541638,326086.06226693944,36932.02480369439,1.122126017111694
282,46163.08383009188,142446.5341719588,268106.22408980044,36932.02480369439,1.122126017111694
283,39361.40606790786,190338.69633311735,260256.83282170296,34685.63087755478,2.5950253113910797
284,23254.059436374773,233983.56221602377,290031.42175434914,13371.483296370623,2.1039299338147215
285,18308.943685819388,157667.25416596697,201673.81026987053,19102.120116021426,1.5809467157917376
286,60602.051713443994,187191.78045019478,282998.4556671601,31171.28431654193,1.623297058459334
287,104744.78821256875,343646.6090813045,739382.6867138706,52291.04684976399,2.330479565892885
288,71381.77530321869,141825.6951765251,322300.71616387484,25826.466274821632,0.568959066958964
289,185167.81975726163,187829.279938518,390635.5309674553,26492.15547590828,0.47204901216383355
290,75233.52510001276,75992.33269008888,269480.9905785742,35581.76809197066,2.566894654271924
291,52196.3922617858,311386.5297224604,392470.46773221035,35581.76809197066,2.566894654271924
292,106800.1671267901,131185.6700963025,275659.8449150857,16165.279923267663,0.7622538572895217
293,10436.804388663624,72831.22722716635,132037.7156774876,33981.06163856672,2.3112921841068763
294,1808.3426754852846,39003.9436757299,158336.88314535908,37062.0253377141,3.012810122876544
295,68609.07115448259,30902.019420842207,142621.0870028723,42923.964039876584,1.0193112198125593
296,30480.67179071378,137846.03566139375,256193.70746612418,73169.71271149973,3.227980979615732
297,91435.66544867646,102630.36173299723,233716.17380135276,30674.386474714553,1.0057735087462953
298,4782.078369866383,37695.37785395777,125583.6583594561,2620.150471429699,0.21031384269533362
299,36269.24015880824,222291.22692813945,432923.18016624835,2620.150471429699,0.21031384269533362
300,43876.91661930771,40068.35902579351,143816.4924561774,28078.568014438068,1.2530531231561948
301,107846.71166161592,35858.735432693655,163560.95933126542,22062.579987414552,0.7007979458475884
302,44124.10322484729,197263.86063766724,272061.6585255712,38380.37652875065,1.8831592194226656
303,106062.29363816087,61453.7197885057,279880.3217592815,167447.8446455308,2.7167699807199863
304,84943.4207864109,394488.70242379414,598523.8235460136,171968.88194857066,2.8060205644987968
305,34547.92977462932,194867.9945198007,298675.1740968978,24741.33689675172,1.3587022734687255
