,lepton1_pt,lepton2_pt,lepton3_pt,lepton1_eta,lepton2_eta,lepton3_eta,lepton1_phi,lepton2_phi,lepton3_phi,MET,MET_phi,lepton1_flavor,lepton2_flavor,lepton3_flavor,lepton1_charge,lepton2_charge,lepton3_charge
73,26973.56655477479,9292.381114974587,5284.772225900723,-0.7395500483174557,0.5830850157604559,-1.5683786364922903,2.572640685323259,2.8992383408544486,-0.18039610386948768,70871.9220275657,-1.2071619568235696,11,11,11,1,-1,-1
74,44889.35065671421,44383.10262190311,40748.353998283885,-0.6413311209617232,-1.2501474727076687,-1.6186366292658838,0.04287502360419364,0.23727084136496593,0.3315505302582064,232727.54828008424,-2.9074746535494915,13,13,11,1,-1,1
75,48898.72167200002,37697.45217344664,14551.569274697731,-0.9201234746755327,-0.8816890752665589,1.9196670779305294,-2.855066494230157,-2.797449246799183,-0.4867734427703916,129229.69200608495,-0.667102447567258,13,13,11,-1,1,-1
76,41512.75993397103,29584.626798220357,8573.945841992818,0.11886221882470974,0.7966377019449741,-1.742238919087572,1.100099551435673,-0.026489099895014665,-2.220382404857045,101508.46864128459,0.5869039619747359,13,13,11,1,-1,1
77,142260.79551059808,6433.179994117942,6432.683511582613,0.6294781791169896,0.13733124597390836,0.9208208277809877,-3.065051793623575,-2.7685689501717894,0.34376969889236997,160005.95678324948,0.3858570508353184,11,11,11,-1,1,-1
78,84290.30362259444,22668.40844987053,19162.026936965056,1.6093396871333903,0.9769758921780457,2.1827459571009373,-0.22053561169148778,0.6307932758819893,2.063186196625579,153481.43318566305,-0.8054590054296881,13,13,11,-1,1,1
79,115533.63649292571,72243.1780284865,6986.338502320561,-0.5596460147625436,-0.552856699446689,-0.6616641665868662,-1.1925874319974246,-1.1390469300595707,1.5789554814196984,191098.3764096418,1.1130393351738745,13,13,11,1,-1,1
80,89214.07615310287,7041.9506540116145,2869.094524769437,1.2916479106841896,0.9650662279451065,-0.16500833078687907,-0.8366290223011121,2.0994448643916495,-0.22496959231555472,125378.36194056588,-0.38626215842975653,13,11,13,-1,1,1
81,56468.55156312969,31626.679582036428,30592.977680782587,0.8598897799968697,-0.014679900422839445,1.1161099235868477,-1.1325681013048794,2.29680992571029,-1.1860952554725626,183151.22373360113,1.8384486120476164,13,11,13,1,1,-1
82,125025.97728072805,11922.601019548729,3275.2607721070226,-0.7894209433315312,0.9744231314965367,0.030250694402883294,1.480975624318263,2.351881897797068,0.7570663396077172,248291.9735929008,2.35858865641611,11,11,11,1,1,-1
83,130788.65098020261,12006.377114258888,3492.5679435568863,-0.12852958666025666,0.44482277018471994,-1.8279635379767436,0.4052759496067995,0.7485084125213175,-1.9062163679647026,113401.56578302034,2.722653594113301,11,11,11,-1,1,1
84,121760.61463231873,6977.369417261412,6308.31413930645,-0.8630490387094787,-0.8823398459304415,-1.2532226119420717,-0.32622362326930066,1.8624602621095756,-1.8420459906460946,166283.2219640732,1.8231267026107207,11,11,11,-1,1,1
85,147102.3974380814,22692.924586636796,10479.153695720912,0.8482938709247694,0.353994360537552,1.0264430587609246,-1.3213336568054201,1.38252555344826,-1.4358463807377866,86667.58830002414,2.119817939856468,11,11,11,1,1,-1
86,52818.47151276164,17331.535880166146,10206.244866185812,-0.053970948117533224,0.9045407351665418,-0.9465421425360306,-0.7682841931284845,2.3090569108400008,-1.2503336333092414,131666.57288068449,2.7259798203623284,11,11,11,-1,1,1
87,179593.58497004124,37791.25186463402,36166.57000212364,1.2826729772317464,-0.10366122762853654,1.2148221408202062,1.1286074545428428,-1.0042142979271458,-2.2913348243086844,332404.83166592015,-2.0948921400105007,13,13,11,1,1,-1
88,64425.51779973575,21159.079139112313,7853.634616059016,1.952574155102876,-0.3196061758274633,0.40190223606437836,-2.4938215452821346,-0.14535876984889162,-0.6961663470711574,111031.071734707,-0.24191303443920337,13,11,13,-1,1,1
89,72527.43148693493,17334.020668742483,2061.661118820113,1.2852710328040728,0.12167006216833356,2.4638260642132788,2.0837601123326146,-0.14764094835785369,-1.9435885942616495,186170.29511756133,0.12078964907917696,11,11,11,1,-1,-1
90,170800.07966683526,74554.8256604352,7893.000080050465,0.19561873043313008,0.2861494331208507,1.7265581560814591,0.6818532541655427,0.979058054268641,-1.2097873949615758,285884.76928179176,-0.18979721669291705,13,13,11,1,-1,1
91,76765.61043805617,44437.758194977374,9663.967278373744,-0.6340428646026334,-2.048454064963836,0.19142593378516692,-2.2062113190682746,1.7802543374750437,0.6297515809262235,271698.28066117334,0.6688794717223229,13,11,11,1,-1,-1
92,98999.34686008668,21818.56856873196,20243.043608630418,0.004442379938356945,1.702827878958085,-0.6656182514796775,-2.2414977018866686,0.5816626732137149,1.8120140593971192,187922.7672923382,-3.1105870107793145,11,11,13,1,-1,-1
93,121144.03311917068,44029.868812605804,21307.799010512706,0.10724044621761757,-0.5101128163434988,-0.2506319698363545,0.5692607616426869,-2.7750298263369664,-0.6042431272952031,39555.42994316077,1.872472046645756,11,11,11,-1,1,1
94,128901.06773361676,27971.385117432867,17798.375144720805,0.3689853571214073,0.6049653477369475,-0.938212465008007,-0.9025739123568532,-2.686710748042989,2.0823536869991575,57609.657202005226,2.007694173678781,11,11,11,1,1,1
95,21910.279306656437,10637.394893867533,7206.303120734925,1.7567634157316068,1.9815042226922293,0.25632277192095915,-2.7098974902655812,3.0344838599629447,0.6500594200170113,353505.32515783445,-2.0452888666938738,13,13,11,1,-1,1
96,15143.591788450334,12115.510351260913,7254.966743981604,0.15990678464394226,1.3413798574209996,1.263051692525115,2.6538368683742606,-2.890238529630352,-0.20568569600626208,74821.41637001417,-2.495539183315484,11,11,11,1,-1,1
97,38867.78223773365,35531.504740911005,19391.416995331274,-0.1789806377449975,0.35456109740994507,0.9758272846294497,-1.9735985963040918,-2.6791244295168446,-2.0261064930666652,250692.62685542819,1.6419202095064511,11,13,13,-1,1,1
98,47678.09334131673,29483.13669364231,15153.686825012275,0.046345446115448316,1.318495660873897,0.11749292200838074,0.05794604678518598,-2.5810500172417052,2.1806164167980704,117952.03572866009,-3.109721012921227,13,11,11,-1,-1,1
99,47110.59139342491,10911.402199918266,1503.8494269906305,2.4662343193964267,2.055810421705207,0.44160774845564144,-1.2806329658453026,-2.709118746623084,-1.2250126930629137,111375.97393217514,2.4867779536540624,11,11,11,-1,1,-1
100,105443.69049003455,27369.619105027818,18856.018048770216,-0.10052948469317312,-0.6128868215941443,0.9563305062567468,-2.644012335538722,2.573905794551066,-2.2491175860827664,97008.07398733418,1.5504631542493343,13,11,13,-1,-1,1
101,121437.6686930957,52214.16370493291,10501.516423242041,-0.5299944841011602,-0.1515382981168399,0.08237184852687117,-0.847590363471586,1.4870933579202206,-1.0684762843339612,119959.38766894014,-2.129956135800323,11,11,11,1,1,-1
102,36237.91617966584,9822.987690609298,7758.649775233041,1.8479672602788333,2.9727347171642893,-0.4620941793598455,1.5639953639701187,2.559783823281051,2.9753633306727485,119573.57973292575,2.7194783867953283,13,13,11,1,-1,1
103,43191.82434370388,6713.641797556623,5676.646888911067,1.3094448051029366,2.9628787330770234,1.3166081374802683,3.0982107840261093,0.43213111930915366,-1.1872742216843009,201237.98413477186,-2.361138805709198,13,13,11,1,-1,-1
104,70441.80013789612,50482.49413370807,33176.91589949474,0.5863700094448056,1.6195362681233394,-0.07422709799136523,1.7058002917663737,2.3972529036767884,1.068688818618484,154210.25204531016,-1.0000677411045273,11,11,11,-1,-1,1
105,111687.3292882003,42255.90984479076,16468.366519271232,0.07470380047862295,0.7845004625448088,0.2081474787951299,-2.6116017822563213,0.9181696111406965,2.8978993991569926,190321.50667719106,0.6588229594357832,11,11,11,-1,-1,1
106,95646.49556959928,35783.24289344502,7660.316978656161,-1.3852597910375233,2.1932745418192603,-0.2884016681042821,-0.4718278606717842,-1.8534297274643217,2.06325288328972,282767.9847012531,1.7311886543806938,11,13,11,-1,1,-1
107,24017.854377505402,11963.87421345833,11839.522834657027,0.799780067853679,0.8036286075739906,2.325631979415443,-2.205617471970713,1.4203770900387938,0.33489843806391006,5096.315225582185,0.5362537775580857,11,11,11,1,-1,1
108,93534.17396567961,24444.77081608037,23440.313333854105,-1.3304880238498153,1.600796461296609,0.3853966186759744,0.546438186703316,0.3023899010642734,-1.0413026075852996,264443.1039633134,-0.3235508329104002,11,13,11,-1,1,-1
109,74582.0527679534,35066.53307827644,8111.749287550986,-1.6098789583982207,1.350333704731354,1.2293474274462144,3.1402383889350487,2.263372195018098,-0.3243652875365137,179201.8727808915,-0.03869849125687287,11,13,11,1,1,1
110,97429.3590212178,22155.772673691252,21250.87964855237,0.11842717537580034,-0.005160024137017965,-0.06357318791804004,-1.3772187162405498,3.05201401328026,-0.8645030492765221,180991.12631159677,-1.6765139618167932,11,11,11,1,-1,-1
111,23166.315096318027,15364.791434591993,5282.81000099611,1.5929690394732101,0.9346811702500016,3.814197419734575,-2.4443981517477376,2.770472802939872,-0.5684795776519941,137060.27769692647,-1.667648496593267,11,11,13,1,-1,1
112,90741.97484428562,31447.193169735434,3526.324465921663,-0.23706260056120676,1.9883325479772413,-1.226298201086291,-1.3615694555296234,2.8706870844328476,-1.0183669676170977,80061.78125011489,0.8067026188650005,11,11,11,1,1,-1
113,108783.69546042445,82610.74482662475,9034.573509143762,0.06426509017913579,-1.1049766574357383,0.27627197532326014,0.07340569952796362,-2.6995485090194875,0.1366467029614541,63631.30236846788,2.7346417629449595,11,11,11,-1,1,1
114,69254.93336942587,4797.1603729719955,1849.7166945305955,0.7261014135875097,2.257094393292689,0.6696522243094096,0.8809592628712456,1.437027196197061,-1.7987492407673948,286354.03432951093,-1.7888567562822797,11,11,11,1,-1,1
115,23187.750169610943,20227.132338837997,12600.980495810116,1.955990173883713,-2.2765043198176724,0.4002476159689134,-0.7661007885411035,-0.08826555573917895,-2.7394184359054985,320403.59453581145,2.800569872682814,11,13,11,1,-1,1
116,55547.506124234285,15027.438751581307,3736.841131942935,-0.1690652519114369,-2.076259358039948,1.654765329353907,-0.46500785292667435,-2.3983022199132926,2.270536661898306,64868.174511875295,1.1380265057231458,11,13,11,-1,-1,-1
117,70402.0908665167,28663.99226557929,16323.409625269745,-0.7973345891855622,-1.0598635852465734,-0.9097591773993182,-2.2916615972318732,-0.0702514857878381,1.1598247319301616,204188.08435723983,0.6525047486357539,11,11,11,1,1,-1
118,92172.66001783831,33497.501923540556,30568.330285344135,-0.1784887199859816,-0.2624468816508473,0.7937236615922594,-3.0228702980636877,-2.654536183556795,2.243073857833522,346387.1231504047,-0.1906235890987684,11,11,11,1,-1,-1
119,144793.22964239036,18010.681838159453,8050.700304936386,-1.508797830916877,-0.8701241370468646,-1.7746589862303712,0.63877715660529,-0.842921501737167,-2.785966265794267,150912.68730677103,-2.098934020053323,11,13,11,1,-1,-1
